Date,Open,High,Low,Close,Adj.Close,Date.1,Open.1,High.1,Low.1,Close.1,Adj.Close.1,Volume
20-Mar-04,1109.78,1115.27,1087.16,1108.06,1108.06,2004/3/20,11332.24023,11782.17969,11071.66016,11770.65039,11770.65039,521700000
27-Mar-04,1108.06,1144.81,1108.06,1141.81,1141.81,2004/3/27,11775.45996,11869,11592.83008,11815.9502,11815.9502,414600000
3-Apr-04,1141.81,1150.57,1134.52,1139.32,1139.32,2004/4/3,11949.30957,12119.30957,11862.33984,11897.50977,11897.50977,582400000
9-Apr-04,1139.32,1147.78,1120.75,1134.61,1134.61,2004/4/10,11926.48047,12189.98047,11690.24023,11824.55957,11824.55957,676700000
16-Apr-04,1134.56,1142.77,1116.03,1140.6,1140.6,2004/4/17,11854.63965,12120.66016,11623.65039,12120.66016,12120.66016,557500000
23-Apr-04,1140.6,1146.56,1107.23,1107.3,1107.3,2004/4/24,12135.30957,12195.66016,11652.16992,11761.79004,11761.79004,424700000
30-Apr-04,1107.3,1127.74,1098.63,1098.7,1098.7,2004/5/1,11777.44043,11785.25977,11438.82031,11438.82031,11438.82031,195300000
7-May-04,1098.7,1102.77,1076.32,1095.7,1095.7,2004/5/8,11384.03027,11392.79004,10739.49023,10849.62988,10849.62988,564300000
14-May-04,1095.7,1105.93,1079.36,1093.56,1093.56,2004/5/15,10790.79004,11076.42969,10489.83984,11070.25,11070.25,472300000
21-May-04,1093.56,1123.95,1090.74,1120.68,1120.68,2004/5/22,11094.70996,11345.40039,10927.44043,11309.57031,11309.57031,388200000
28-May-04,1120.68,1129.17,1113.32,1122.5,1122.5,2004/5/29,11288.79004,11358.50977,10963.55957,11128.04981,11128.04981,387900000
4-Jun-04,1122.5,1142.18,1122.5,1136.47,1136.47,2004/6/5,11212.63965,11637.73047,11212.63965,11526.82031,11526.82031,447800000
11-Jun-04,1136.47,1138.96,1122.16,1135.02,1135.02,2004/6/12,11495.79981,11673.48047,11310.16016,11382.08008,11382.08008,342100000
18-Jun-04,1135.02,1146.34,1124.37,1134.43,1134.43,2004/6/19,11474.38965,11780.40039,11472.08008,11780.40039,11780.40039,383800000
25-Jun-04,1134.43,1144.2,1123.06,1125.38,1125.38,2004/6/26,11801.87988,11988.12012,11693,11721.49023,11721.49023,341400000
2-Jul-04,1125.38,1125.38,1108.72,1112.81,1112.81,2004/7/3,11622.84961,11648.84961,11251.34961,11423.53027,11423.53027,309300000
9-Jul-04,1112.81,1119.6,1101.07,1101.39,1101.39,2004/7/10,11532.63965,11664,11243.28027,11436,11436,375100000
16-Jul-04,1101.39,1116.27,1083.56,1086.2,1086.2,2004/7/17,11318.13965,11433.86035,11170.54004,11187.33008,11187.33008,238100000
23-Jul-04,1086.2,1103.73,1078.78,1101.72,1101.72,2004/7/24,11099.87012,11325.99023,11018.79004,11325.78027,11325.78027,328400000
30-Jul-04,1101.72,1108.6,1062.23,1063.97,1063.97,2004/7/31,11274.4502,11279.70996,10888.78027,10972.57031,10972.57031,365700000
6-Aug-04,1063.97,1079.04,1060.72,1064.8,1064.8,2004/8/7,10827.59961,11091.63965,10737.41992,10757.2002,10757.2002,323700000
13-Aug-04,1064.8,1100.26,1064.8,1098.35,1098.35,2004/8/14,10728.98047,10938.94043,10545.88965,10889.13965,10889.13965,294800000
20-Aug-04,1098.35,1109.68,1092.82,1107.77,1107.77,2004/8/21,10961.91016,11225.9502,10897.11035,11209.58984,11209.58984,370500000
27-Aug-04,1107.77,1120.8,1094.72,1113.63,1113.63,2004/8/28,11181.29981,11226.29981,11013.36035,11022.49023,11022.49023,330200000
3-Sep-04,1113.63,1125.26,1113.62,1123.92,1123.92,2004/9/4,11086.69043,11357.84961,10960.03027,11083.23047,11083.23047,546600000
10-Sep-04,1123.92,1130.14,1119.82,1128.55,1128.55,2004/9/11,11139.96973,11352.41992,11046.09961,11082.49023,11082.49023,426900000
17-Sep-04,1128.55,1131.54,1108.05,1110.11,1110.11,2004/9/18,11148.20996,11151.11035,10826.40039,10895.16016,10895.16016,227200000
24-Sep-04,1110.11,1131.64,1101.29,1131.5,1131.5,2004/9/25,10863.34961,10987.17969,10737.78027,10985.16992,10985.16992,347300000
1-Oct-04,1131.5,1142.05,1120.19,1122.14,1122.14,2004/10/2,11111.4502,11410.40039,11105,11349.34961,11349.34961,425900000
8-Oct-04,1122.14,1127.01,1102.06,1108.2,1108.2,2004/10/9,11295.04981,11320.79004,10913.20996,10982.9502,10982.9502,320700000
15-Oct-04,1108.2,1117.96,1094.25,1095.74,1095.74,2004/10/16,11022.11035,11106.82031,10753.07031,10857.12988,10857.12988,369700000
22-Oct-04,1095.74,1131.4,1090.29,1130.2,1130.2,2004/10/23,10718.92969,10895.08984,10575.23047,10771.41992,10771.41992,387700000
29-Oct-04,1130.2,1170.87,1127.6,1166.17,1166.17,2004/10/30,10731.01953,11089.59961,10690.9502,11061.76953,11061.76953,299300000
6-Nov-04,1166.17,1184.17,1162.32,1184.17,1184.17,2004/11/6,11095.5,11096.4502,10841.42969,11019.98047,11019.98047,334500000
13-Nov-04,1184.17,1188.46,1169.19,1170.34,1170.34,2004/11/13,11079.16992,11268.80957,11062.73047,11082.83984,11082.83984,368100000
20-Nov-04,1170.34,1186.62,1167.89,1182.65,1182.65,2004/11/20,10956.41016,10956.41016,10769.51953,10833.75,10833.75,257100000
27-Nov-04,1182.65,1197.46,1172.37,1191.17,1191.17,2004/11/27,10844.36035,11107.09961,10721.58984,11074.88965,11074.88965,349900000
4-Dec-04,1191.17,1192.41,1173.79,1188,1188,2004/12/4,11021.16016,11026.86035,10730.37988,10756.79981,10756.79981,419600000
11-Dec-04,1188,1207.97,1188,1194.2,1194.2,2004/12/11,10825.05957,11130.82031,10785.58984,11078.32031,11078.32031,330700000
18-Dec-04,1194.2,1213.66,1193.36,1210.13,1210.13,2004/12/18,11073.54981,11369.98047,11036.79981,11365.48047,11365.48047,278300000
25-Dec-04,1210.13,1217.33,1204.92,1211.92,1211.92,2004/12/25,11374.51953,11500.9502,11314.40039,11488.75977,11488.75977,200900000
1-Jan-05,1211.92,1217.8,1182.16,1186.19,1186.19,2005/1/1,11458.26953,11547.01953,11372.20996,11433.24023,11433.24023,277900000
8-Jan-05,1186.19,1194.78,1175.64,1184.52,1184.52,2005/1/8,11495.45996,11580.69043,11320.49023,11438.38965,11438.38965,353500000
15-Jan-05,1184.52,1195.98,1167.82,1167.87,1167.87,2005/1/15,11475.2002,11535.86035,11222.24023,11238.37012,11238.37012,457500000
22-Jan-05,1167.87,1177.5,1163.75,1171.36,1171.36,2005/1/22,11213.03027,11390.08984,11212.62988,11320.58008,11320.58008,439100000
29-Jan-05,1171.36,1203.47,1171.36,1203.03,1203.03,2005/1/29,11296.99023,11467.5,11266.08984,11360.40039,11360.40039,487800000
5-Feb-05,1203.03,1208.38,1191.54,1205.3,1205.3,2005/2/5,11393.04004,11553.73047,11381.78027,11553.55957,11553.55957,401600000
12-Feb-05,1205.3,1212.44,1197.35,1201.59,1201.59,2005/2/12,11644.40039,11684.91016,11562.92969,11660.12012,11660.12012,416900000
19-Feb-05,1201.59,1212.15,1184.16,1211.37,1211.37,2005/2/19,11682.19043,11690.49023,11452.41992,11658.25,11658.25,354400000
26-Feb-05,1211.37,1224.76,1198.13,1222.12,1222.12,2005/2/26,11742.00977,11881.98047,11704.32031,11873.04981,11873.04981,494600000
5-Mar-05,1222.12,1229.11,1198.15,1200.08,1200.08,2005/3/5,11935.79981,11975.45996,11838.01953,11923.88965,11923.88965,573300000
12-Mar-05,1200.08,1210.54,1182.78,1189.65,1189.65,2005/3/12,11947.29004,11955.29004,11754.98047,11879.80957,11879.80957,410700000
19-Mar-05,1189.65,1189.65,1168.7,1171.42,1171.42,2005/3/19,11867.33984,11889.12988,11681.16016,11761.09961,11761.09961,338200000
26-Mar-05,1171.42,1189.8,1163.69,1172.92,1172.92,2005/3/26,11709.79004,11816.71973,11506.84961,11723.62988,11723.62988,388000000
2-Apr-05,1172.79,1191.88,1167.72,1181.2,1181.2,2005/4/2,11666.30957,11911.90039,11652.66016,11874.75,11874.75,406100000
8-Apr-05,1181.2,1190.17,1141.92,1142.62,1142.62,2005/4/9,11847.91992,11847.91992,11343.73047,11370.69043,11370.69043,377000000
15-Apr-05,1142.62,1159.95,1136.15,1152.12,1152.12,2005/4/16,11223.65039,11223.65039,10770.58008,11045.9502,11045.9502,500800000
22-Apr-05,1152.12,1164.8,1139.19,1156.85,1156.85,2005/4/23,11064.9502,11114.4502,10892.70996,11008.90039,11008.90039,311700000
29-Apr-05,1156.85,1178.62,1154.71,1171.35,1171.35,2005/4/30,10954.20996,11192.16992,10913.96973,11192.16992,11192.16992,135200000
6-May-05,1171.35,1178.87,1146.18,1154.05,1154.05,2005/5/7,11199.09961,11211.36035,11017.79004,11049.11035,11049.11035,387700000
13-May-05,1154.05,1191.22,1153.64,1189.28,1189.28,2005/5/14,11045.29004,11110.4502,10788.58984,11037.29004,11037.29004,390300000
20-May-05,1189.28,1199.56,1185.96,1198.78,1198.78,2005/5/21,11073.00977,11199.23047,10978.84961,11192.33008,11192.33008,373800000
27-May-05,1198.78,1205.64,1191.03,1196.02,1196.02,2005/5/28,11201.32031,11374.69043,11197.79004,11300.04981,11300.04981,384800000
3-Jun-05,1196.02,1208.85,1191.09,1198.11,1198.11,2005/6/4,11232.65039,11331.37012,11148.36035,11304.23047,11304.23047,405400000
10-Jun-05,1198.11,1219.55,1194.51,1216.96,1216.96,2005/6/11,11308.65039,11514.03027,11299.78027,11514.03027,11514.03027,395100000
17-Jun-05,1216.96,1219.59,1191.45,1191.57,1191.57,2005/6/18,11539.17969,11576.75,11445.42969,11537.03027,11537.03027,334900000
24-Jun-05,1191.57,1204.07,1188.3,1194.44,1194.44,2005/6/25,11445.63965,11663.66016,11378.99023,11630.12988,11630.12988,328400000
1-Jul-05,1194.44,1212.73,1183.55,1211.86,1211.86,2005/7/2,11664.21973,11676.2002,11563.83984,11565.99023,11565.99023,354000000
8-Jul-05,1211.86,1233.16,1211.86,1227.92,1227.92,2005/7/9,11676.96973,11828.30957,11659.65039,11758.67969,11758.67969,326100000
15-Jul-05,1227.92,1236.56,1221.13,1233.68,1233.68,2005/7/16,11761.61035,11867.23047,11650.37012,11695.04981,11695.04981,306400000
22-Jul-05,1233.68,1245.15,1228.15,1234.18,1234.18,2005/7/23,11721.7002,11913.5,11718.66016,11899.59961,11899.59961,373900000
29-Jul-05,1234.18,1245.86,1225.62,1226.42,1226.42,2005/7/30,11907.41992,12009.55957,11724.61035,11766.48047,11766.48047,446900000
5-Aug-05,1226.42,1242.69,1222.67,1230.39,1230.39,2005/8/6,11670.70996,12324.42969,11614.70996,12261.67969,12261.67969,541400000
12-Aug-05,1230.4,1236.24,1215.93,1219.71,1219.71,2005/8/13,12254.53027,12369.74023,12219.51953,12291.73047,12291.73047,546000000
19-Aug-05,1219.71,1228.96,1204.23,1205.1,1205.1,2005/8/20,12330.7002,12612.16016,12330.7002,12439.48047,12439.48047,535600000
26-Aug-05,1205.1,1227.29,1201.07,1218.02,1218.02,2005/8/27,12386.75977,12600,12274.80957,12600,12600,475400000
2-Sep-05,1218.02,1243.13,1218.02,1241.48,1241.48,2005/9/3,12616.29981,12730.20996,12498.40039,12692.04004,12692.04004,674500000
9-Sep-05,1241.48,1242.6,1224.85,1237.91,1237.91,2005/9/10,12841.01953,12992.99023,12806.70996,12958.67969,12958.67969,699800000
16-Sep-05,1237.91,1237.91,1205.35,1215.29,1215.29,2005/9/17,12991.62988,13235.41992,12991.62988,13159.36035,13159.36035,593600000
23-Sep-05,1215.29,1229.57,1211.11,1228.81,1228.81,2005/9/24,13229.26953,13678.44043,13229.26953,13574.29981,13574.29981,1103300000
30-Sep-05,1228.81,1233.34,1181.92,1195.9,1195.9,2005/10/1,13566.2002,13783.59961,13221.33008,13227.74023,13227.74023,929200000
7-Oct-05,1195.9,1196.52,1168.2,1186.57,1186.57,2005/10/8,13280.33008,13704.08984,13241.83984,13420.54004,13420.54004,643900000
14-Oct-05,1186.57,1197.3,1170.55,1179.59,1179.59,2005/10/15,13486.17969,13510.62988,12996.29004,13199.9502,13199.9502,799500000
21-Oct-05,1179.59,1204.01,1178.89,1198.41,1198.41,2005/10/22,13232.41016,13501.24023,13083.04004,13346.54004,13346.54004,732400000
28-Oct-05,1198.41,1224.7,1198.41,1220.14,1220.14,2005/10/29,13459.99023,14099.49023,13456.07031,14075.95996,14075.95996,760600000
5-Nov-05,1220.14,1235.7,1215.05,1234.72,1234.72,2005/11/5,14084.11035,14206.13965,13951.40039,14155.05957,14155.05957,1100900000
12-Nov-05,1234.72,1249.58,1226.41,1248.27,1248.27,2005/11/12,14218.71973,14633.34961,14015.62012,14623.12012,14623.12012,829300000
19-Nov-05,1248.27,1270.64,1246.9,1268.25,1268.25,2005/11/19,14719.28027,14866.99023,14590.55957,14784.29004,14784.29004,557900000
26-Nov-05,1268.25,1268.44,1249.39,1265.08,1265.08,2005/11/26,14847.58008,15421.59961,14821.75,15421.59961,15421.59961,760800000
3-Dec-05,1265.08,1272.89,1250.91,1259.37,1259.37,2005/12/3,15413.51953,15572.71973,15117.15039,15404.04981,15404.04981,986700000
10-Dec-05,1259.37,1275.8,1255.52,1267.32,1267.32,2005/12/10,15549.65039,15885.51953,15095.55957,15173.07031,15173.07031,953400000
17-Dec-05,1267.32,1270.51,1257.21,1268.66,1268.66,2005/12/17,15252.15039,16010.16992,15196,15941.37012,15941.37012,516800000
24-Dec-05,1268.66,1271.83,1246.59,1248.29,1248.29,2005/12/24,16027.66016,16445.56055,15911.23047,16111.42969,16111.42969,420000000
31-Dec-05,1248.29,1286.09,1245.74,1285.45,1285.45,2005/12/31,16294.65039,16479.55078,16250.75977,16428.21094,16428.21094,429200000
7-Jan-06,1285.45,1294.9,1282.78,1287.61,1287.61,2006/1/7,16487.05078,16490.26953,16005.24023,16454.94922,16454.94922,568000000
14-Jan-06,1287.61,1287.79,1260.92,1261.49,1261.49,2006/1/14,16360.04004,16387.63086,15059.51953,15696.69043,15696.69043,714500000
21-Jan-06,1261.49,1286.38,1259.42,1283.72,1283.72,2006/1/21,15497.61035,16460.67969,15312.70996,16460.67969,16460.67969,622300000
28-Jan-06,1283.72,1287.94,1261.02,1264.03,1264.03,2006/1/28,16615.91016,16754.59961,16480.08984,16659.64063,16659.64063,790400000
4-Feb-06,1264.03,1274.56,1253.61,1266.99,1266.99,2006/2/4,16736.23047,16777.36914,16090.92969,16257.83008,16257.83008,717100000
11-Feb-06,1266.99,1289.47,1258.34,1287.24,1287.24,2006/2/11,16191.92969,16312.74023,15691.86035,15713.4502,15713.4502,654000000
18-Feb-06,1287.24,1294.17,1281.33,1289.43,1289.43,2006/2/18,15620.58008,16118.11035,15389.58008,16101.91016,16101.91016,645400000
25-Feb-06,1289.43,1297.57,1278.66,1287.23,1287.23,2006/2/25,16156.15039,16290.15039,15658.63965,15663.33984,15663.33984,675700000
4-Mar-06,1287.23,1288.23,1268.42,1281.42,1281.42,2006/3/4,15668.62988,16264.88965,15553.13965,16115.62988,16115.62988,610900000
11-Mar-06,1281.58,1310.45,1281.58,1307.25,1307.25,2006/3/11,16264.58984,16410.28906,16032.54981,16339.73047,16339.73047,467000000
18-Mar-06,1307.25,1310.88,1295.81,1302.95,1302.95,2006/3/18,16299.34961,16667.13086,16299.34961,16560.86914,16560.86914,404600000
25-Mar-06,1302.95,1310.15,1291.84,1294.87,1294.87,2006/3/25,16599.91992,17125.64063,16463.94922,17059.66016,17059.66016,538400000
1-Apr-06,1302.88,1314.07,1294.18,1295.5,1295.5,2006/4/1,17127.60938,17563.36914,17105.5,17563.36914,17563.36914,600200000
7-Apr-06,1295.51,1300.74,1282.96,1289.12,1289.12,2006/4/8,17455.0293,17489.60938,17068.96094,17233.82031,17233.82031,523700000
14-Apr-06,1289.12,1318.16,1280.74,1311.28,1311.28,2006/4/15,17233.73047,17479.73047,16945.30078,17403.96094,17403.96094,486400000
21-Apr-06,1311.28,1316.04,1295.57,1310.61,1310.61,2006/4/22,17245.61914,17245.61914,16750.5,16906.23047,16906.23047,535200000
28-Apr-06,1310.61,1326.53,1303.46,1325.76,1325.76,2006/4/29,16929.83008,17188.53906,16868.68945,17153.76953,17153.76953,168900000
5-May-06,1325.76,1326.7,1290.38,1291.24,1291.24,2006/5/6,17334.18945,17375.25,16422.49023,16601.7793,16601.7793,607000000
12-May-06,1291.19,1297.88,1256.28,1267.03,1267.03,2006/5/13,16395.88086,16596.48047,15914.38965,16155.4502,16155.4502,657800000
19-May-06,1267.03,1280.54,1245.34,1280.16,1280.16,2006/5/20,16254.55957,16268.50977,15508.50977,15970.75977,15970.75977,606300000
26-May-06,1280.04,1290.68,1259.38,1288.22,1288.22,2006/5/27,16111.54004,16111.54004,15266.96973,15789.30957,15789.30957,541300000
2-Jun-06,1288.16,1288.16,1235.18,1252.3,1252.3,2006/6/3,15719.30957,15784.9502,14389.30957,14750.83984,14750.83984,698800000
9-Jun-06,1252.27,1258.64,1219.29,1251.54,1251.54,2006/6/10,14685.45996,14976.66992,14045.53027,14879.33984,14879.33984,623300000
16-Jun-06,1251.54,1257.96,1237.17,1244.5,1244.5,2006/6/17,14815.86035,15138.46973,14482.95996,15124.04004,15124.04004,480200000
23-Jun-06,1244.5,1276.3,1237.59,1270.2,1270.2,2006/6/24,15080.23047,15521.21973,14824.79981,15505.17969,15505.17969,480300000
30-Jun-06,1270.06,1280.38,1263.13,1265.48,1265.48,2006/7/1,15573.34961,15710.38965,15276.15039,15307.61035,15307.61035,468200000
7-Jul-06,1265.46,1274.06,1228.45,1236.2,1236.2,2006/7/8,15149.91016,15555.42969,14815.90039,14845.24023,14845.24023,550800000
14-Jul-06,1236.2,1262.56,1224.54,1240.29,1240.29,2006/7/15,14714.17969,14962.12988,14437.24023,14821.25977,14821.25977,442400000
21-Jul-06,1240.25,1280.42,1240.25,1278.55,1278.55,2006/7/22,14700.58008,15351.79004,14560.66992,15342.87012,15342.87012,514900000
28-Jul-06,1278.53,1292.92,1265.71,1279.36,1279.36,2006/7/29,15462.38965,15580.91016,15287.80957,15499.17969,15499.17969,474100000
4-Aug-06,1279.31,1283.74,1261.3,1266.74,1266.74,2006/8/5,15494.46973,15690.86035,15154.05957,15565.01953,15565.01953,510100000
11-Aug-06,1266.67,1302.3,1266.67,1302.3,1302.3,2006/8/12,15550.95996,16204.59961,15549.66992,16105.98047,16105.98047,571900000
18-Aug-06,1302.3,1302.49,1289.82,1295.09,1295.09,2006/8/19,16104.5,16244.83984,15874.62988,15938.66016,15938.66016,458600000
25-Aug-06,1295.09,1312.03,1293.97,1311.01,1311.01,2006/8/26,15953.08008,16207.41016,15745.00977,16134.25,16134.25,473300000
1-Sep-06,1310.94,1314.67,1292.13,1298.92,1298.92,2006/9/2,16280.17969,16414.93945,15831.75,16080.45996,16080.45996,623100000
8-Sep-06,1298.86,1324.65,1290.93,1319.66,1319.66,2006/9/9,16053.12988,16053.12988,15675.37012,15866.92969,15866.92969,510800000
15-Sep-06,1319.85,1328.53,1310.94,1314.78,1314.78,2006/9/16,15948.46973,16096.17969,15580.19043,15634.66992,15634.66992,385900000
22-Sep-06,1314.78,1340.28,1311.58,1335.85,1335.85,2006/9/23,15550.55957,16127.58008,15513.87012,16127.58008,16127.58008,442500000
29-Sep-06,1335.82,1353.79,1327.1,1349.59,1349.59,2006/9/30,16169,16481.31055,16028.32031,16436.06055,16436.06055,541000000
6-Oct-06,1349.58,1366.63,1343.57,1365.62,1365.62,2006/10/7,16325.48047,16620.15039,16325.48047,16536.53906,16536.53906,448100000
13-Oct-06,1365.61,1372.87,1356.87,1368.6,1368.6,2006/10/14,16663.2207,16732.43945,16466.74023,16651.63086,16651.63086,450100000
20-Oct-06,1368.58,1389.45,1363.94,1377.34,1377.34,2006/10/21,16641.32031,16901.5293,16598.5293,16669.07031,16669.07031,544600000
27-Oct-06,1377.3,1381.95,1360.98,1364.3,1364.3,2006/10/28,16544.5,16549.71094,16209.13965,16350.01953,16350.01953,426200000
4-Nov-06,1364.27,1388.92,1364.27,1380.9,1380.9,2006/11/4,16278.78027,16512.50977,16094.49023,16112.42969,16112.42969,561100000
11-Nov-06,1380.58,1403.76,1378.8,1401.2,1401.2,2006/11/11,16016.41992,16373.48047,15913.86035,16091.73047,16091.73047,525300000
18-Nov-06,1401.17,1407.89,1397.85,1400.95,1400.95,2006/11/18,16004.33984,16036.17969,15639.19043,15734.59961,15734.59961,411200000
25-Nov-06,1400.95,1406.3,1377.83,1396.71,1396.71,2006/11/25,15615.55957,16376.29981,15615.55957,16321.78027,16321.78027,555000000
2-Dec-06,1396.67,1418.27,1396.67,1409.84,1409.84,2006/12/2,16263.98047,16550.73047,16185.91992,16417.82031,16417.82031,617700000
9-Dec-06,1409.81,1431.63,1404.75,1427.09,1427.09,2006/12/9,16487.30078,16959.91016,16470.40039,16914.31055,16914.31055,542400000
16-Dec-06,1427.08,1431.81,1410.28,1410.76,1410.76,2006/12/16,16962.65039,17109.16992,16754.21094,17104.96094,17104.96094,618100000
23-Dec-06,1410.75,1427.72,1410.45,1418.3,1418.3,2006/12/23,17104.80078,17301.68945,17056.58984,17225.83008,17225.83008,525700000
30-Dec-06,1418.03,1429.42,1405.75,1409.71,1409.71,2006/12/30,17322.5,17379.46094,17011.09961,17091.58984,17091.58984,238700000
6-Jan-07,1409.26,1431.23,1403.97,1430.73,1430.73,2007/1/6,17018.89063,17261.0293,16758.46094,17057.00977,17057.00977,537200000
13-Jan-07,1430.73,1435.27,1424.21,1430.5,1430.5,2007/1/13,17160.25,17408.61914,17002.66992,17310.43945,17310.43945,670100000
20-Jan-07,1430.47,1440.69,1416.96,1422.18,1422.18,2007/1/20,17429.90039,17617.64063,17300.83984,17421.92969,17421.92969,772400000
27-Jan-07,1422.03,1449.33,1418.46,1448.39,1448.39,2007/1/27,17393.18945,17633.60938,17275.83984,17547.10938,17547.10938,780100000
3-Feb-07,1448.33,1452.99,1433.44,1438.06,1438.06,2007/2/3,17531.41016,17545.71094,17199.66016,17504.33008,17504.33008,782800000
10-Feb-07,1438,1457.97,1431.44,1455.54,1455.54,2007/2/10,17481.76953,17911.58008,17440.42969,17875.65039,17875.65039,623800000
17-Feb-07,1455.53,1461.57,1448.36,1451.19,1451.19,2007/2/17,17835.13086,18239.13086,17810.05078,18188.41992,18188.41992,877000000
24-Feb-07,1451.04,1456.95,1380.87,1387.17,1387.17,2007/2/24,18219.75,18300.39063,17160.42969,17217.92969,17217.92969,1063500000
3-Mar-07,1387.11,1410.15,1373.97,1402.84,1402.84,2007/3/3,16992.43945,17246.21094,16532.91016,17164.03906,17164.03906,1049200000
10-Mar-07,1402.8,1409.34,1363.98,1386.95,1386.95,2007/3/10,17312.14063,17325.44922,16628.84961,16744.15039,16744.15039,767100000
16-Mar-07,1386.95,1438.89,1386.95,1436.11,1436.11,2007/3/17,16713.99023,17534.76953,16713.99023,17480.60938,17480.60938,535200000
23-Mar-07,1436.11,1437.65,1408.9,1420.86,1420.86,2007/3/24,17517.91992,17558.03906,17036.2207,17287.65039,17287.65039,630600000
30-Mar-07,1420.83,1444.88,1416.37,1443.76,1443.76,2007/3/31,17346.25,17576.50977,16999.05078,17484.7793,17484.7793,710100000
6-Apr-07,1443.77,1453.11,1433.91,1452.85,1452.85,2007/4/7,17606.0293,17747.82031,17327.36914,17363.94922,17363.94922,625800000
13-Apr-07,1452.84,1484.74,1452.84,1484.35,1484.35,2007/4/14,17507.17969,17782.08008,17219.73047,17452.61914,17452.61914,623100000
20-Apr-07,1484.33,1498.02,1473.74,1494.07,1494.07,2007/4/21,17589.60938,17656.55078,17221.55078,17400.41016,17400.41016,638500000
27-Apr-07,1494.07,1510.34,1476.7,1505.62,1505.62,2007/4/28,17396.30078,17441.09961,17203.0293,17394.91992,17394.91992,233800000
4-May-07,1505.57,1513.8,1491.42,1505.85,1505.85,2007/5/5,17564.16992,17827.48047,17455.2793,17553.7207,17553.7207,791900000
11-May-07,1505.76,1522.75,1498.34,1522.75,1522.75,2007/5/12,17682.74023,17786.65039,17320.81055,17399.58008,17399.58008,660400000
18-May-07,1522.75,1532.43,1505.18,1515.73,1515.73,2007/5/19,17455.55078,17802.71094,17370.17969,17481.21094,17481.21094,610800000
25-May-07,1515.55,1540.56,1510.06,1536.34,1536.34,2007/5/26,17544.98047,18017.73047,17484.30078,17958.88086,17958.88086,621000000
1-Jun-07,1536.28,1540.53,1487.41,1507.67,1507.67,2007/6/2,18067.90039,18073.05078,17696.50977,17779.08984,17779.08984,809700000
8-Jun-07,1507.64,1538.71,1492.65,1532.91,1532.91,2007/6/9,17899.01953,18007.99023,17591.92969,17971.49023,17971.49023,586800000
15-Jun-07,1532.9,1537.32,1500.74,1502.56,1502.56,2007/6/16,18127.41016,18297,18092.35938,18188.63086,18188.63086,636500000
22-Jun-07,1502.56,1517.53,1484.18,1503.35,1503.35,2007/6/23,18107.67969,18203.56055,17848.05078,18138.35938,18138.35938,535000000
29-Jun-07,1504.66,1532.4,1504.66,1530.44,1530.44,2007/6/30,18139.03906,18295.26953,18062.49023,18140.93945,18140.93945,483000000
6-Jul-07,1530.43,1555.1,1506.1,1552.5,1552.5,2007/7/7,18226.07031,18282.15039,17919.16992,18238.94922,18238.94922,592400000
13-Jul-07,1552.5,1555.9,1529.2,1534.1,1534.1,2007/7/14,18269.35938,18269.35938,17964.2793,18157.92969,18157.92969,564000000
20-Jul-07,1534.06,1547.23,1458.95,1458.95,1458.95,2007/7/21,17995.71094,18018.93945,17196.16016,17283.81055,17283.81055,695500000
27-Jul-07,1458.93,1488.3,1432.8,1433.06,1433.06,2007/7/28,17138.5293,17318.00977,16652.80078,16979.85938,16979.85938,757300000
3-Aug-07,1433.04,1503.89,1427.39,1453.64,1453.64,2007/8/4,16781.14063,17274.33008,16651.71094,16764.08984,16764.08984,862900000
10-Aug-07,1453.42,1466.29,1370.6,1445.94,1445.94,2007/8/11,16791.80078,16948.40039,15262.09961,15273.67969,15273.67969,769000000
17-Aug-07,1445.94,1479.4,1430.54,1479.37,1479.37,2007/8/18,15477.25977,16333.36035,15477.25977,16248.96973,16248.96973,606600000
24-Aug-07,1479.36,1481.47,1432.01,1473.99,1473.99,2007/8/25,16429.00977,16569.08984,15830.28027,16569.08984,16569.08984,504100000
31-Aug-07,1473.96,1496.4,1449.07,1453.55,1453.55,2007/9/1,16511.07031,16575.9707,15840.04981,16122.16016,16122.16016,539600000
7-Sep-07,1453.5,1489.58,1439.29,1484.25,1484.25,2007/9/8,15906.51953,16142.08008,15610.65039,16127.41992,16127.41992,611800000
14-Sep-07,1484.24,1538.74,1471.82,1525.75,1525.75,2007/9/15,16037.49023,16491.44922,15780.90039,16312.61035,16312.61035,457100000
21-Sep-07,1525.75,1533.74,1507.13,1526.75,1526.75,2007/9/22,16317.19043,16929.25977,16240.25977,16785.68945,16785.68945,460200000
28-Sep-07,1527.29,1561.91,1527.25,1557.59,1557.59,2007/9/29,16773.09961,17205.41992,16685.80078,17065.03906,17065.03906,619400000
5-Oct-07,1556.51,1576.09,1546.72,1561.8,1561.8,2007/10/6,17166.16992,17488.9707,17133.51953,17331.16992,17331.16992,466600000
12-Oct-07,1562.25,1564.74,1500.26,1500.63,1500.63,2007/10/13,17399.66992,17430.08984,16711.57031,16814.36914,16814.36914,587700000
19-Oct-07,1497.79,1535.53,1489.56,1535.28,1535.28,2007/10/20,16563.57031,16578.58984,16199.01953,16505.63086,16505.63086,543600000
26-Oct-07,1536.92,1552.76,1492.53,1509.65,1509.65,2007/10/27,16613.30078,16887.03906,16484.53906,16517.48047,16517.48047,709100000
